Mouse Hareket Etti - X: 409, Y: 382, Zaman: 143 ms
Mouse Hareket Etti - X: 567, Y: 473, Zaman: 35875 ms
Mouse Hareket Etti - X: 566, Y: 473, Zaman: 35876 ms
Mouse Hareket Etti - X: 564, Y: 473, Zaman: 35877 ms
Mouse Hareket Etti - X: 562, Y: 473, Zaman: 35878 ms
Mouse Hareket Etti - X: 560, Y: 473, Zaman: 35879 ms
Mouse Hareket Etti - X: 559, Y: 473, Zaman: 35880 ms
Mouse Hareket Etti - X: 557, Y: 473, Zaman: 35881 ms
Mouse Hareket Etti - X: 554, Y: 473, Zaman: 35882 ms
Mouse Hareket Etti - X: 552, Y: 473, Zaman: 35883 ms
Mouse Hareket Etti - X: 550, Y: 473, Zaman: 35884 ms
Mouse Hareket Etti - X: 549, Y: 473, Zaman: 35885 ms
Mouse Hareket Etti - X: 547, Y: 473, Zaman: 35886 ms
Mouse Hareket Etti - X: 545, Y: 473, Zaman: 35887 ms
Mouse Hareket Etti - X: 542, Y: 473, Zaman: 35888 ms
Mouse Hareket Etti - X: 540, Y: 473, Zaman: 35889 ms
Mouse Hareket Etti - X: 538, Y: 473, Zaman: 35890 ms
Mouse Hareket Etti - X: 537, Y: 473, Zaman: 35891 ms
Mouse Hareket Etti - X: 534, Y: 473, Zaman: 35892 ms
Mouse Hareket Etti - X: 533, Y: 473, Zaman: 35893 ms
Mouse Hareket Etti - X: 530, Y: 473, Zaman: 35894 ms
Mouse Hareket Etti - X: 527, Y: 473, Zaman: 35895 ms
Mouse Hareket Etti - X: 526, Y: 473, Zaman: 35896 ms
Mouse Hareket Etti - X: 523, Y: 473, Zaman: 35897 ms
Mouse Hareket Etti - X: 521, Y: 473, Zaman: 35898 ms
Mouse Hareket Etti - X: 520, Y: 472, Zaman: 35899 ms
Mouse Hareket Etti - X: 517, Y: 472, Zaman: 35900 ms
Mouse Hareket Etti - X: 515, Y: 472, Zaman: 35901 ms
Mouse Hareket Etti - X: 512, Y: 472, Zaman: 35902 ms
Mouse Hareket Etti - X: 510, Y: 472, Zaman: 35903 ms
Mouse Hareket Etti - X: 508, Y: 472, Zaman: 35904 ms
Mouse Hareket Etti - X: 506, Y: 472, Zaman: 35905 ms
Mouse Hareket Etti - X: 504, Y: 472, Zaman: 35906 ms
Mouse Hareket Etti - X: 502, Y: 472, Zaman: 35907 ms
Mouse Hareket Etti - X: 500, Y: 472, Zaman: 35908 ms
Mouse Hareket Etti - X: 497, Y: 472, Zaman: 35909 ms
Mouse Hareket Etti - X: 496, Y: 471, Zaman: 35910 ms
Mouse Hareket Etti - X: 493, Y: 471, Zaman: 35911 ms
Mouse Hareket Etti - X: 491, Y: 471, Zaman: 35912 ms
Mouse Hareket Etti - X: 489, Y: 471, Zaman: 35913 ms
Mouse Hareket Etti - X: 487, Y: 471, Zaman: 35914 ms
Mouse Hareket Etti - X: 485, Y: 470, Zaman: 35915 ms
Mouse Hareket Etti - X: 483, Y: 470, Zaman: 35916 ms
Mouse Hareket Etti - X: 481, Y: 470, Zaman: 35917 ms
Mouse Hareket Etti - X: 479, Y: 470, Zaman: 35918 ms
Mouse Hareket Etti - X: 477, Y: 470, Zaman: 35919 ms
Mouse Hareket Etti - X: 475, Y: 470, Zaman: 35920 ms
Mouse Hareket Etti - X: 473, Y: 469, Zaman: 35921 ms
Mouse Hareket Etti - X: 471, Y: 469, Zaman: 35922 ms
Mouse Hareket Etti - X: 470, Y: 469, Zaman: 35923 ms
Mouse Hareket Etti - X: 468, Y: 469, Zaman: 35924 ms
Mouse Hareket Etti - X: 465, Y: 469, Zaman: 35925 ms
Mouse Hareket Etti - X: 464, Y: 469, Zaman: 35926 ms
Mouse Hareket Etti - X: 461, Y: 469, Zaman: 35927 ms
Mouse Hareket Etti - X: 460, Y: 469, Zaman: 35928 ms
Mouse Hareket Etti - X: 458, Y: 469, Zaman: 35929 ms
Mouse Hareket Etti - X: 456, Y: 469, Zaman: 35930 ms
Mouse Hareket Etti - X: 454, Y: 468, Zaman: 35931 ms
Mouse Hareket Etti - X: 452, Y: 468, Zaman: 35932 ms
Mouse Hareket Etti - X: 450, Y: 468, Zaman: 35933 ms
Mouse Hareket Etti - X: 449, Y: 468, Zaman: 35934 ms
Mouse Hareket Etti - X: 446, Y: 468, Zaman: 35935 ms
Mouse Hareket Etti - X: 444, Y: 467, Zaman: 35936 ms
Mouse Hareket Etti - X: 442, Y: 467, Zaman: 35937 ms
Mouse Hareket Etti - X: 440, Y: 467, Zaman: 35938 ms
Mouse Hareket Etti - X: 439, Y: 467, Zaman: 35939 ms
Mouse Hareket Etti - X: 438, Y: 467, Zaman: 35940 ms
Mouse Hareket Etti - X: 435, Y: 467, Zaman: 35941 ms
Mouse Hareket Etti - X: 433, Y: 467, Zaman: 35942 ms
Mouse Hareket Etti - X: 431, Y: 467, Zaman: 35943 ms
Mouse Hareket Etti - X: 430, Y: 467, Zaman: 35944 ms
Mouse Hareket Etti - X: 429, Y: 467, Zaman: 35945 ms
Mouse Hareket Etti - X: 426, Y: 467, Zaman: 35946 ms
Mouse Hareket Etti - X: 425, Y: 467, Zaman: 35947 ms
Mouse Hareket Etti - X: 424, Y: 467, Zaman: 35948 ms
Mouse Hareket Etti - X: 422, Y: 466, Zaman: 35949 ms
Mouse Hareket Etti - X: 420, Y: 466, Zaman: 35950 ms
Mouse Hareket Etti - X: 418, Y: 466, Zaman: 35951 ms
Mouse Hareket Etti - X: 417, Y: 466, Zaman: 35952 ms
Mouse Hareket Etti - X: 416, Y: 466, Zaman: 35953 ms
Mouse Hareket Etti - X: 414, Y: 466, Zaman: 35954 ms
Mouse Hareket Etti - X: 412, Y: 466, Zaman: 35955 ms
Mouse Hareket Etti - X: 411, Y: 466, Zaman: 35956 ms
Mouse Hareket Etti - X: 409, Y: 466, Zaman: 35957 ms
Mouse Hareket Etti - X: 408, Y: 466, Zaman: 35958 ms
Mouse Hareket Etti - X: 406, Y: 466, Zaman: 35959 ms
Mouse Hareket Etti - X: 405, Y: 466, Zaman: 35960 ms
Mouse Hareket Etti - X: 404, Y: 466, Zaman: 35961 ms
Mouse Hareket Etti - X: 402, Y: 466, Zaman: 35962 ms
Mouse Hareket Etti - X: 401, Y: 466, Zaman: 35963 ms
Mouse Hareket Etti - X: 400, Y: 466, Zaman: 35964 ms
Mouse Hareket Etti - X: 399, Y: 466, Zaman: 35965 ms
Mouse Hareket Etti - X: 398, Y: 466, Zaman: 35966 ms
Mouse Hareket Etti - X: 397, Y: 466, Zaman: 35967 ms
Mouse Hareket Etti - X: 396, Y: 466, Zaman: 35968 ms
Mouse Hareket Etti - X: 394, Y: 466, Zaman: 35969 ms
Mouse Hareket Etti - X: 393, Y: 466, Zaman: 35970 ms
Mouse Hareket Etti - X: 392, Y: 466, Zaman: 35971 ms
Mouse Hareket Etti - X: 391, Y: 466, Zaman: 35972 ms
Mouse Hareket Etti - X: 389, Y: 466, Zaman: 35974 ms
Mouse Hareket Etti - X: 388, Y: 466, Zaman: 35976 ms
Mouse Hareket Etti - X: 387, Y: 466, Zaman: 35977 ms
Mouse Hareket Etti - X: 386, Y: 466, Zaman: 35978 ms
Mouse Hareket Etti - X: 385, Y: 466, Zaman: 35979 ms
Mouse Hareket Etti - X: 384, Y: 466, Zaman: 35981 ms
Mouse Hareket Etti - X: 383, Y: 466, Zaman: 35982 ms
Mouse Hareket Etti - X: 382, Y: 466, Zaman: 35983 ms
Mouse Hareket Etti - X: 381, Y: 466, Zaman: 35984 ms
Mouse Hareket Etti - X: 379, Y: 466, Zaman: 35986 ms
Mouse Hareket Etti - X: 378, Y: 467, Zaman: 35988 ms
Mouse Hareket Etti - X: 377, Y: 467, Zaman: 35990 ms
Mouse Hareket Etti - X: 376, Y: 467, Zaman: 35992 ms
Mouse Hareket Etti - X: 375, Y: 467, Zaman: 35993 ms
Mouse Hareket Etti - X: 374, Y: 467, Zaman: 35995 ms
Mouse Hareket Etti - X: 373, Y: 467, Zaman: 35997 ms
Mouse Hareket Etti - X: 373, Y: 468, Zaman: 35998 ms
Mouse Hareket Etti - X: 372, Y: 468, Zaman: 35999 ms
Mouse Hareket Etti - X: 371, Y: 468, Zaman: 36000 ms
Mouse Hareket Etti - X: 370, Y: 468, Zaman: 36003 ms
Mouse Hareket Etti - X: 369, Y: 468, Zaman: 36006 ms
Mouse Hareket Etti - X: 369, Y: 469, Zaman: 36008 ms
Mouse Hareket Etti - X: 368, Y: 469, Zaman: 36009 ms
Mouse Hareket Etti - X: 367, Y: 469, Zaman: 36010 ms
Mouse Hareket Etti - X: 366, Y: 469, Zaman: 36013 ms
Mouse Hareket Etti - X: 366, Y: 470, Zaman: 36014 ms
Mouse Hareket Etti - X: 365, Y: 470, Zaman: 36017 ms
Mouse Hareket Etti - X: 364, Y: 470, Zaman: 36021 ms
Mouse Hareket Etti - X: 363, Y: 470, Zaman: 36024 ms
Mouse Hareket Etti - X: 363, Y: 471, Zaman: 36028 ms
Mouse Hareket Etti - X: 362, Y: 471, Zaman: 36029 ms
Mouse Hareket Etti - X: 363, Y: 471, Zaman: 36089 ms
Mouse Hareket Etti - X: 364, Y: 471, Zaman: 36092 ms
Mouse Hareket Etti - X: 365, Y: 471, Zaman: 36098 ms
Mouse Hareket Etti - X: 366, Y: 471, Zaman: 36102 ms
Mouse Hareket Etti - X: 367, Y: 471, Zaman: 36105 ms
Mouse Hareket Etti - X: 368, Y: 471, Zaman: 36106 ms
Mouse Hareket Etti - X: 368, Y: 470, Zaman: 36107 ms
Mouse Hareket Etti - X: 369, Y: 470, Zaman: 36109 ms
Mouse Hareket Etti - X: 370, Y: 470, Zaman: 36111 ms
Mouse Hareket Etti - X: 370, Y: 469, Zaman: 36112 ms
Mouse Hareket Etti - X: 371, Y: 469, Zaman: 36114 ms
Mouse Hareket Etti - X: 372, Y: 469, Zaman: 36115 ms
Mouse Hareket Etti - X: 373, Y: 469, Zaman: 36117 ms
Mouse Hareket Etti - X: 374, Y: 469, Zaman: 36119 ms
Mouse Hareket Etti - X: 375, Y: 469, Zaman: 36121 ms
Mouse Hareket Etti - X: 376, Y: 469, Zaman: 36122 ms
Mouse Hareket Etti - X: 377, Y: 469, Zaman: 36124 ms
Mouse Hareket Etti - X: 378, Y: 469, Zaman: 36126 ms
Mouse Hareket Etti - X: 380, Y: 469, Zaman: 36128 ms
Mouse Hareket Etti - X: 381, Y: 468, Zaman: 36130 ms
Mouse Hareket Etti - X: 382, Y: 468, Zaman: 36132 ms
Mouse Hareket Etti - X: 383, Y: 468, Zaman: 36133 ms
Mouse Hareket Etti - X: 384, Y: 468, Zaman: 36134 ms
Mouse Hareket Etti - X: 385, Y: 468, Zaman: 36136 ms
Mouse Hareket Etti - X: 387, Y: 468, Zaman: 36138 ms
Mouse Hareket Etti - X: 388, Y: 468, Zaman: 36140 ms
Mouse Hareket Etti - X: 389, Y: 468, Zaman: 36141 ms
Mouse Hareket Etti - X: 390, Y: 468, Zaman: 36143 ms
Mouse Hareket Etti - X: 391, Y: 468, Zaman: 36144 ms
Mouse Hareket Etti - X: 392, Y: 468, Zaman: 36146 ms
Mouse Hareket Etti - X: 393, Y: 468, Zaman: 36147 ms
Mouse Hareket Etti - X: 394, Y: 468, Zaman: 36149 ms
Mouse Hareket Etti - X: 395, Y: 468, Zaman: 36150 ms
Mouse Hareket Etti - X: 396, Y: 468, Zaman: 36151 ms
Mouse Hareket Etti - X: 397, Y: 468, Zaman: 36153 ms
Mouse Hareket Etti - X: 398, Y: 468, Zaman: 36154 ms
Mouse Hareket Etti - X: 399, Y: 468, Zaman: 36155 ms
Mouse Hareket Etti - X: 400, Y: 468, Zaman: 36157 ms
Mouse Hareket Etti - X: 401, Y: 468, Zaman: 36159 ms
Mouse Hareket Etti - X: 402, Y: 468, Zaman: 36160 ms
Mouse Hareket Etti - X: 403, Y: 468, Zaman: 36161 ms
Mouse Hareket Etti - X: 404, Y: 469, Zaman: 36163 ms
Mouse Hareket Etti - X: 405, Y: 469, Zaman: 36164 ms
Mouse Hareket Etti - X: 406, Y: 469, Zaman: 36165 ms
Mouse Hareket Etti - X: 407, Y: 469, Zaman: 36167 ms
Mouse Hareket Etti - X: 407, Y: 470, Zaman: 36168 ms
Mouse Hareket Etti - X: 408, Y: 470, Zaman: 36169 ms
Mouse Hareket Etti - X: 409, Y: 470, Zaman: 36170 ms
Mouse Hareket Etti - X: 410, Y: 470, Zaman: 36172 ms
Mouse Hareket Etti - X: 411, Y: 470, Zaman: 36173 ms
Mouse Hareket Etti - X: 412, Y: 470, Zaman: 36175 ms
Mouse Hareket Etti - X: 413, Y: 470, Zaman: 36176 ms
Mouse Hareket Etti - X: 414, Y: 470, Zaman: 36178 ms
Mouse Hareket Etti - X: 414, Y: 471, Zaman: 36179 ms
Mouse Hareket Etti - X: 415, Y: 471, Zaman: 36180 ms
Mouse Hareket Etti - X: 417, Y: 471, Zaman: 36182 ms
Mouse Hareket Etti - X: 418, Y: 471, Zaman: 36184 ms
Mouse Hareket Etti - X: 419, Y: 471, Zaman: 36186 ms
Mouse Hareket Etti - X: 420, Y: 471, Zaman: 36187 ms
Mouse Hareket Etti - X: 421, Y: 471, Zaman: 36189 ms
Mouse Hareket Etti - X: 422, Y: 472, Zaman: 36191 ms
Mouse Hareket Etti - X: 423, Y: 472, Zaman: 36193 ms
Mouse Hareket Etti - X: 424, Y: 472, Zaman: 36194 ms
Mouse Hareket Etti - X: 425, Y: 472, Zaman: 36196 ms
Mouse Hareket Etti - X: 426, Y: 472, Zaman: 36198 ms
Mouse Hareket Etti - X: 427, Y: 472, Zaman: 36200 ms
Mouse Hareket Etti - X: 428, Y: 472, Zaman: 36202 ms
Mouse Hareket Etti - X: 429, Y: 472, Zaman: 36203 ms
Mouse Hareket Etti - X: 430, Y: 472, Zaman: 36206 ms
Mouse Hareket Etti - X: 431, Y: 472, Zaman: 36208 ms
Mouse Hareket Etti - X: 431, Y: 473, Zaman: 36209 ms
Mouse Hareket Etti - X: 432, Y: 473, Zaman: 36211 ms
Mouse Hareket Etti - X: 433, Y: 473, Zaman: 36212 ms
Mouse Hareket Etti - X: 434, Y: 473, Zaman: 36215 ms
Mouse Hareket Etti - X: 435, Y: 473, Zaman: 36218 ms
Mouse Hareket Etti - X: 435, Y: 474, Zaman: 36219 ms
Mouse Hareket Etti - X: 436, Y: 474, Zaman: 36221 ms
Mouse Hareket Etti - X: 437, Y: 474, Zaman: 36224 ms
Mouse Hareket Etti - X: 438, Y: 474, Zaman: 36228 ms
Mouse Hareket Etti - X: 439, Y: 474, Zaman: 36233 ms
Mouse Hareket Etti - X: 439, Y: 475, Zaman: 36237 ms
Mouse Hareket Etti - X: 440, Y: 475, Zaman: 36240 ms
Mouse Hareket Etti - X: 441, Y: 475, Zaman: 36245 ms
Mouse Hareket Etti - X: 442, Y: 476, Zaman: 36255 ms
Mouse Hareket Etti - X: 443, Y: 476, Zaman: 36263 ms
Mouse Hareket Etti - X: 444, Y: 476, Zaman: 36269 ms
Mouse Hareket Etti - X: 444, Y: 477, Zaman: 36271 ms
Mouse Hareket Etti - X: 445, Y: 477, Zaman: 36273 ms
Mouse Hareket Etti - X: 446, Y: 477, Zaman: 36278 ms
Mouse Hareket Etti - X: 446, Y: 478, Zaman: 36282 ms
Mouse Hareket Etti - X: 447, Y: 478, Zaman: 36283 ms
Mouse Hareket Etti - X: 447, Y: 479, Zaman: 36286 ms
Mouse Hareket Etti - X: 448, Y: 479, Zaman: 36288 ms
Mouse Hareket Etti - X: 449, Y: 479, Zaman: 36290 ms
Mouse Hareket Etti - X: 450, Y: 479, Zaman: 36293 ms
Mouse Hareket Etti - X: 450, Y: 480, Zaman: 36295 ms
Mouse Hareket Etti - X: 451, Y: 480, Zaman: 36297 ms
Mouse Hareket Etti - X: 452, Y: 480, Zaman: 36300 ms
Mouse Hareket Etti - X: 453, Y: 481, Zaman: 36301 ms
Mouse Hareket Etti - X: 454, Y: 481, Zaman: 36305 ms
Mouse Hareket Etti - X: 455, Y: 481, Zaman: 36307 ms
Mouse Hareket Etti - X: 455, Y: 482, Zaman: 36308 ms
Mouse Hareket Etti - X: 456, Y: 482, Zaman: 36310 ms
Mouse Hareket Etti - X: 456, Y: 483, Zaman: 36312 ms
Mouse Hareket Etti - X: 457, Y: 483, Zaman: 36313 ms
Mouse Hareket Etti - X: 458, Y: 483, Zaman: 36314 ms
Mouse Hareket Etti - X: 459, Y: 483, Zaman: 36316 ms
Mouse Hareket Etti - X: 459, Y: 484, Zaman: 36318 ms
Mouse Hareket Etti - X: 460, Y: 484, Zaman: 36319 ms
Mouse Hareket Etti - X: 461, Y: 484, Zaman: 36321 ms
Mouse Hareket Etti - X: 462, Y: 485, Zaman: 36323 ms
Mouse Hareket Etti - X: 463, Y: 485, Zaman: 36325 ms
Mouse Hareket Etti - X: 464, Y: 486, Zaman: 36327 ms
Mouse Hareket Etti - X: 465, Y: 486, Zaman: 36328 ms
Mouse Hareket Etti - X: 466, Y: 486, Zaman: 36330 ms
Mouse Hareket Etti - X: 467, Y: 487, Zaman: 36332 ms
Mouse Hareket Etti - X: 468, Y: 487, Zaman: 36334 ms
Mouse Hareket Etti - X: 469, Y: 487, Zaman: 36335 ms
Mouse Hareket Etti - X: 470, Y: 487, Zaman: 36337 ms
Mouse Hareket Etti - X: 470, Y: 488, Zaman: 36338 ms
Mouse Hareket Etti - X: 471, Y: 488, Zaman: 36339 ms
Mouse Hareket Etti - X: 472, Y: 488, Zaman: 36341 ms
Mouse Hareket Etti - X: 473, Y: 488, Zaman: 36342 ms
Mouse Hareket Etti - X: 474, Y: 488, Zaman: 36343 ms
Mouse Hareket Etti - X: 474, Y: 489, Zaman: 36344 ms
Mouse Hareket Etti - X: 475, Y: 489, Zaman: 36345 ms
Mouse Hareket Etti - X: 477, Y: 490, Zaman: 36347 ms
Mouse Hareket Etti - X: 478, Y: 490, Zaman: 36349 ms
Mouse Hareket Etti - X: 479, Y: 490, Zaman: 36350 ms
Mouse Hareket Etti - X: 480, Y: 490, Zaman: 36351 ms
Mouse Hareket Etti - X: 480, Y: 491, Zaman: 36352 ms
Mouse Hareket Etti - X: 481, Y: 491, Zaman: 36353 ms
Mouse Hareket Etti - X: 482, Y: 491, Zaman: 36354 ms
Mouse Hareket Etti - X: 483, Y: 491, Zaman: 36355 ms
Mouse Hareket Etti - X: 484, Y: 491, Zaman: 36356 ms
Mouse Hareket Etti - X: 639, Y: 491, Zaman: 36602 ms
Mouse Hareket Etti - X: 640, Y: 491, Zaman: 36607 ms
Mouse Hareket Etti - X: 640, Y: 490, Zaman: 36610 ms
Mouse Hareket Etti - X: 640, Y: 489, Zaman: 36620 ms
Mouse Hareket Etti - X: 639, Y: 489, Zaman: 36623 ms
Mouse Hareket Etti - X: 638, Y: 487, Zaman: 36635 ms
Mouse Hareket Etti - X: 637, Y: 487, Zaman: 36641 ms
Mouse Hareket Etti - X: 636, Y: 487, Zaman: 36643 ms
Mouse Hareket Etti - X: 635, Y: 487, Zaman: 36646 ms
Mouse Hareket Etti - X: 634, Y: 487, Zaman: 36649 ms
Mouse Hareket Etti - X: 633, Y: 486, Zaman: 36652 ms
Mouse Hareket Etti - X: 632, Y: 486, Zaman: 36654 ms
Mouse Hareket Etti - X: 631, Y: 486, Zaman: 36656 ms
Mouse Hareket Etti - X: 630, Y: 486, Zaman: 36771 ms
Mouse Hareket Etti - X: 629, Y: 486, Zaman: 36774 ms
Mouse Hareket Etti - X: 628, Y: 486, Zaman: 36777 ms
Mouse Hareket Etti - X: 627, Y: 486, Zaman: 36779 ms
Mouse Hareket Etti - X: 626, Y: 486, Zaman: 36783 ms
Mouse Hareket Etti - X: 626, Y: 487, Zaman: 36786 ms
Mouse Hareket Etti - X: 625, Y: 487, Zaman: 36787 ms
Mouse Hareket Etti - X: 625, Y: 488, Zaman: 36789 ms
Mouse Hareket Etti - X: 624, Y: 488, Zaman: 36790 ms
Mouse Hareket Etti - X: 623, Y: 488, Zaman: 36792 ms
Mouse Hareket Etti - X: 623, Y: 489, Zaman: 36796 ms
Mouse Hareket Etti - X: 622, Y: 489, Zaman: 36797 ms
Mouse Hareket Etti - X: 621, Y: 489, Zaman: 36801 ms
Mouse Hareket Etti - X: 621, Y: 490, Zaman: 36802 ms
Mouse Hareket Etti - X: 620, Y: 490, Zaman: 36808 ms
Mouse Hareket Etti - X: 620, Y: 491, Zaman: 36809 ms
Mouse Hareket Etti - X: 479, Y: 491, Zaman: 104878 ms
Mouse Hareket Etti - X: 479, Y: 490, Zaman: 104879 ms
Mouse Hareket Etti - X: 477, Y: 490, Zaman: 104880 ms
Mouse Hareket Etti - X: 477, Y: 488, Zaman: 104881 ms
Mouse Hareket Etti - X: 476, Y: 488, Zaman: 104882 ms
Mouse Hareket Etti - X: 476, Y: 487, Zaman: 104883 ms
Mouse Hareket Etti - X: 475, Y: 487, Zaman: 104884 ms
Mouse Hareket Etti - X: 474, Y: 486, Zaman: 104885 ms
Mouse Hareket Etti - X: 474, Y: 485, Zaman: 104886 ms
Mouse Hareket Etti - X: 472, Y: 485, Zaman: 104887 ms
Mouse Hareket Etti - X: 472, Y: 484, Zaman: 104888 ms
Mouse Hareket Etti - X: 471, Y: 484, Zaman: 104889 ms
Mouse Hareket Etti - X: 471, Y: 483, Zaman: 104890 ms
Mouse Hareket Etti - X: 470, Y: 482, Zaman: 104891 ms
Mouse Hareket Etti - X: 469, Y: 481, Zaman: 104893 ms
Mouse Hareket Etti - X: 468, Y: 481, Zaman: 104894 ms
Mouse Hareket Etti - X: 467, Y: 480, Zaman: 104896 ms
Mouse Hareket Etti - X: 466, Y: 479, Zaman: 104898 ms
Mouse Hareket Etti - X: 466, Y: 478, Zaman: 104899 ms
Mouse Hareket Etti - X: 465, Y: 478, Zaman: 104900 ms
Mouse Hareket Etti - X: 465, Y: 477, Zaman: 104902 ms
Mouse Hareket Etti - X: 464, Y: 477, Zaman: 104903 ms
Mouse Hareket Etti - X: 464, Y: 476, Zaman: 104904 ms
Mouse Hareket Etti - X: 463, Y: 476, Zaman: 104905 ms
Mouse Hareket Etti - X: 463, Y: 475, Zaman: 104907 ms
Mouse Hareket Etti - X: 463, Y: 474, Zaman: 104908 ms
Mouse Hareket Etti - X: 462, Y: 474, Zaman: 104910 ms
Mouse Hareket Etti - X: 462, Y: 473, Zaman: 104911 ms
Mouse Hareket Etti - X: 461, Y: 472, Zaman: 104914 ms
Mouse Hareket Etti - X: 461, Y: 471, Zaman: 104917 ms
Mouse Hareket Etti - X: 460, Y: 470, Zaman: 104919 ms
Mouse Hareket Etti - X: 460, Y: 469, Zaman: 104923 ms
Mouse Hareket Etti - X: 460, Y: 468, Zaman: 104927 ms
Mouse Hareket Etti - X: 460, Y: 467, Zaman: 104931 ms
Mouse Hareket Etti - X: 460, Y: 466, Zaman: 104933 ms
Mouse Hareket Etti - X: 460, Y: 465, Zaman: 104938 ms
Mouse Hareket Etti - X: 460, Y: 464, Zaman: 104941 ms
Mouse Hareket Etti - X: 461, Y: 463, Zaman: 104945 ms
Mouse Hareket Etti - X: 461, Y: 462, Zaman: 104946 ms
Mouse Hareket Etti - X: 462, Y: 461, Zaman: 104949 ms
Mouse Hareket Etti - X: 463, Y: 460, Zaman: 104952 ms
Mouse Hareket Etti - X: 464, Y: 459, Zaman: 104955 ms
Mouse Hareket Etti - X: 464, Y: 458, Zaman: 104956 ms
Mouse Hareket Etti - X: 465, Y: 458, Zaman: 104958 ms
Mouse Hareket Etti - X: 466, Y: 457, Zaman: 104959 ms
Mouse Hareket Etti - X: 467, Y: 456, Zaman: 104961 ms
Mouse Hareket Etti - X: 468, Y: 455, Zaman: 104963 ms
Mouse Hareket Etti - X: 469, Y: 454, Zaman: 104965 ms
Mouse Hareket Etti - X: 470, Y: 453, Zaman: 104966 ms
Mouse Hareket Etti - X: 471, Y: 453, Zaman: 104967 ms
Mouse Hareket Etti - X: 472, Y: 452, Zaman: 104968 ms
Mouse Hareket Etti - X: 473, Y: 451, Zaman: 104970 ms
Mouse Hareket Etti - X: 474, Y: 451, Zaman: 104971 ms
Mouse Hareket Etti - X: 474, Y: 450, Zaman: 104972 ms
Mouse Hareket Etti - X: 476, Y: 450, Zaman: 104973 ms
Mouse Hareket Etti - X: 476, Y: 449, Zaman: 104974 ms
Mouse Hareket Etti - X: 478, Y: 448, Zaman: 104975 ms
Mouse Hareket Etti - X: 479, Y: 447, Zaman: 104977 ms
Mouse Hareket Etti - X: 480, Y: 447, Zaman: 104978 ms
Mouse Hareket Etti - X: 481, Y: 446, Zaman: 104979 ms
Mouse Hareket Etti - X: 483, Y: 445, Zaman: 104980 ms
Mouse Hareket Etti - X: 484, Y: 444, Zaman: 104982 ms
Mouse Hareket Etti - X: 486, Y: 443, Zaman: 104983 ms
Mouse Hareket Etti - X: 487, Y: 443, Zaman: 104984 ms
Mouse Hareket Etti - X: 488, Y: 442, Zaman: 104985 ms
Mouse Hareket Etti - X: 489, Y: 442, Zaman: 104986 ms
Mouse Hareket Etti - X: 490, Y: 441, Zaman: 104987 ms
Mouse Hareket Etti - X: 491, Y: 440, Zaman: 104988 ms
Mouse Hareket Etti - X: 492, Y: 440, Zaman: 104989 ms
Mouse Hareket Etti - X: 493, Y: 439, Zaman: 104990 ms
Mouse Hareket Etti - X: 495, Y: 438, Zaman: 104991 ms
Mouse Hareket Etti - X: 496, Y: 438, Zaman: 104992 ms
Mouse Hareket Etti - X: 498, Y: 437, Zaman: 104993 ms
Mouse Hareket Etti - X: 499, Y: 436, Zaman: 104994 ms
Mouse Hareket Etti - X: 500, Y: 435, Zaman: 104995 ms
Mouse Hareket Etti - X: 502, Y: 434, Zaman: 104996 ms
Mouse Hareket Etti - X: 503, Y: 434, Zaman: 104997 ms
Mouse Hareket Etti - X: 505, Y: 433, Zaman: 104998 ms
Mouse Hareket Etti - X: 507, Y: 432, Zaman: 104999 ms
Mouse Hareket Etti - X: 508, Y: 431, Zaman: 105000 ms
Mouse Hareket Etti - X: 509, Y: 431, Zaman: 105001 ms
Mouse Hareket Etti - X: 512, Y: 430, Zaman: 105002 ms
Mouse Hareket Etti - X: 513, Y: 429, Zaman: 105003 ms
Mouse Hareket Etti - X: 515, Y: 428, Zaman: 105004 ms
Mouse Hareket Etti - X: 517, Y: 427, Zaman: 105005 ms
Mouse Hareket Etti - X: 519, Y: 426, Zaman: 105006 ms
Mouse Hareket Etti - X: 520, Y: 426, Zaman: 105007 ms
Mouse Hareket Etti - X: 521, Y: 425, Zaman: 105008 ms
Mouse Hareket Etti - X: 524, Y: 424, Zaman: 105009 ms
Mouse Hareket Etti - X: 526, Y: 424, Zaman: 105010 ms
Mouse Hareket Etti - X: 527, Y: 423, Zaman: 105011 ms
Mouse Hareket Etti - X: 530, Y: 422, Zaman: 105012 ms
Mouse Hareket Etti - X: 532, Y: 421, Zaman: 105013 ms
Mouse Hareket Etti - X: 534, Y: 421, Zaman: 105014 ms
Mouse Hareket Etti - X: 536, Y: 420, Zaman: 105015 ms
Mouse Hareket Etti - X: 538, Y: 419, Zaman: 105016 ms
Mouse Hareket Etti - X: 540, Y: 419, Zaman: 105017 ms
Mouse Hareket Etti - X: 543, Y: 418, Zaman: 105018 ms
Mouse Hareket Etti - X: 545, Y: 417, Zaman: 105019 ms
Mouse Hareket Etti - X: 547, Y: 416, Zaman: 105020 ms
Mouse Hareket Etti - X: 549, Y: 416, Zaman: 105021 ms
Mouse Hareket Etti - X: 551, Y: 415, Zaman: 105022 ms
Mouse Hareket Etti - X: 554, Y: 414, Zaman: 105023 ms
Mouse Hareket Etti - X: 556, Y: 414, Zaman: 105024 ms
Mouse Hareket Etti - X: 559, Y: 413, Zaman: 105025 ms
Mouse Hareket Etti - X: 561, Y: 413, Zaman: 105026 ms
